func	kind	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
scal	vector	float	1000	0.000149733	0.00667857	0.0534286
scal	vector	float	10000	0.00015995	0.0625194	0.500155
scal	vector	float	100000	0.000191967	0.520923	4.16738
scal	vector	float	1000000	0.000405285	2.4674	19.7392
scal	vector	float	10000000	0.00116536	8.58105	68.6484
scal	vector	float	100000000	0.00886427	11.2812	90.25
scal	vector	double	1000	0.000549113	0.00182112	0.0291379
scal	vector	double	10000	0.000421432	0.0237286	0.379658
scal	vector	double	100000	0.000421469	0.237265	3.79625
scal	vector	double	1000000	0.000688533	1.45236	23.2378
scal	vector	double	10000000	0.00228951	4.36776	69.8841
scal	vector	double	100000000	0.0168014	5.95187	95.2299
