func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
mm_sub(CRS,CRS,CRS)	CRS	float	10000	10000	0.000911694	1.77691	10.6615
mm_sub(CRS,CRS,CRS)	CRS	float	20000	20000	0.00214195	1.51264	9.07585
mm_sub(CRS,CRS,CRS)	CRS	float	30000	30000	0.00513376	0.946675	5.68005
mm_sub(CRS,CRS,CRS)	CRS	float	40000	40000	0.00771488	0.839935	5.03961
mm_sub(CRS,CRS,CRS)	CRS	float	50000	50000	0.00465763	1.73908	10.4345
mm_sub(CRS,CRS,CRS)	CRS	float	60000	60000	0.0117706	0.825789	4.95474
mm_sub(CRS,CRS,CRS)	CRS	float	70000	70000	0.00954408	1.18817	7.12903
mm_sub(CRS,CRS,CRS)	CRS	float	80000	80000	0.0163623	0.792067	4.7524
mm_sub(CRS,CRS,CRS)	CRS	float	90000	90000	0.0129214	1.12836	6.77014
mm_sub(CRS,CRS,CRS)	CRS	float	100000	100000	0.0180383	0.898091	5.38855
mm_sub(CRS,CRS,CRS)	CRS	double	10000	10000	0.000580229	2.792	33.504
mm_sub(CRS,CRS,CRS)	CRS	double	20000	20000	0.00497145	0.651721	7.82065
mm_sub(CRS,CRS,CRS)	CRS	double	30000	30000	0.0118038	0.411732	4.94078
mm_sub(CRS,CRS,CRS)	CRS	double	40000	40000	0.0164332	0.394323	4.73188
mm_sub(CRS,CRS,CRS)	CRS	double	50000	50000	0.0172878	0.468539	5.62246
mm_sub(CRS,CRS,CRS)	CRS	double	60000	60000	0.019882	0.488884	5.86661
mm_sub(CRS,CRS,CRS)	CRS	double	70000	70000	0.0109545	1.03519	12.4223
mm_sub(CRS,CRS,CRS)	CRS	double	80000	80000	0.02776	0.466858	5.6023
mm_sub(CRS,CRS,CRS)	CRS	double	90000	90000	0.0219057	0.665581	7.98697
mm_sub(CRS,CRS,CRS)	CRS	double	100000	100000	0.0165089	0.981291	11.7755
