func	kind	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
asum	vector	float	1000	0.000241936	0.00413333	0.0165333
asum	vector	float	10000	0.000237614	0.042085	0.16834
asum	vector	float	100000	0.000249622	0.400606	1.60242
asum	vector	float	1000000	0.000482299	2.0734	8.29361
asum	vector	float	10000000	0.000878566	11.3822	45.5287
asum	vector	float	100000000	0.00461769	21.6558	86.6233
asum	vector	double	1000	0.000245181	0.00407862	0.032629
asum	vector	double	10000	0.000239113	0.0418212	0.334569
asum	vector	double	100000	0.000243299	0.411016	3.28813
asum	vector	double	1000000	0.000619676	1.61375	12.91
asum	vector	double	10000000	0.00123465	8.09947	64.7958
asum	vector	double	100000000	0.00827412	12.0859	96.6871
