func	kind	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
ceil	vector	float	1000	3.9021e-05	0.0256272	0.205018
ceil	vector	float	10000	4.79859e-05	0.208395	1.66716
ceil	vector	float	100000	5.67914e-05	1.76083	14.0866
ceil	vector	float	1000000	0.000267887	3.73292	29.8633
ceil	vector	float	10000000	0.00144357	6.92727	55.4182
ceil	vector	float	100000000	0.010054	9.94631	79.5705
ceil	vector	double	1000	2.86468e-05	0.034908	0.558527
ceil	vector	double	10000	5.9195e-05	0.168933	2.70293
ceil	vector	double	100000	6.34179e-05	1.57684	25.2295
ceil	vector	double	1000000	0.000324368	3.08292	49.3267
ceil	vector	double	10000000	0.00186076	5.37414	85.9862
ceil	vector	double	100000000	0.0164669	6.07281	97.1649
