func	kind	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
axpyz	vector	float	1000	4.66604e-05	0.0428629	0.257177
axpyz	vector	float	10000	4.50508e-05	0.443943	2.66366
axpyz	vector	float	100000	6.35498e-05	3.14714	18.8828
axpyz	vector	float	1000000	0.000241271	8.28943	49.7366
axpyz	vector	float	10000000	0.00144654	13.8261	82.9563
axpyz	vector	float	100000000	0.0127124	15.7327	94.3962
axpyz	vector	double	1000	2.43991e-05	0.0819701	0.983641
axpyz	vector	double	10000	5.32562e-05	0.375543	4.50651
axpyz	vector	double	100000	0.000111462	1.79433	21.5319
axpyz	vector	double	1000000	0.000422124	4.73794	56.8553
axpyz	vector	double	10000000	0.00263981	7.5763	90.9155
axpyz	vector	double	100000000	0.024315	8.22536	98.7044
