func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
matadd(CRS,CRS,CRS)	CRS	float	1000	1000	0.00146052	0.110919	0.665516
matadd(CRS,CRS,CRS)	CRS	float	2000	2000	0.00201941	0.160443	0.962657
matadd(CRS,CRS,CRS)	CRS	float	4000	4000	0.00312283	0.207504	1.24503
matadd(CRS,CRS,CRS)	CRS	float	8000	8000	0.00515684	0.251317	1.5079
matadd(CRS,CRS,CRS)	CRS	float	16000	16000	0.00896897	0.288996	1.73398
matadd(CRS,CRS,CRS)	CRS	float	32000	32000	0.0151669	0.341796	2.05078
matadd(CRS,CRS,CRS)	CRS	float	64000	64000	0.0281427	0.368408	2.21045
matadd(CRS,CRS,CRS)	CRS	double	1000	1000	0.00129529	0.125068	1.50082
matadd(CRS,CRS,CRS)	CRS	double	2000	2000	0.00196026	0.165284	1.98341
matadd(CRS,CRS,CRS)	CRS	double	4000	4000	0.00300405	0.215709	2.58851
matadd(CRS,CRS,CRS)	CRS	double	8000	8000	0.00517503	0.250433	3.0052
matadd(CRS,CRS,CRS)	CRS	double	16000	16000	0.00975499	0.26571	3.18852
matadd(CRS,CRS,CRS)	CRS	double	32000	32000	0.0183039	0.283218	3.39862
matadd(CRS,CRS,CRS)	CRS	double	64000	64000	0.0359054	0.288759	3.4651
