func	kind	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
axpy	vector	float	1000	0.000482849	0.00414208	0.0248525
axpy	vector	float	2000	0.000485838	0.0082332	0.0493992
axpy	vector	float	4000	0.000501769	0.0159436	0.0956616
axpy	vector	float	8000	0.000490781	0.0326011	0.195607
axpy	vector	float	16000	0.000490324	0.065263	0.391578
axpy	vector	float	32000	0.000492584	0.129927	0.779562
axpy	vector	float	64000	0.000492155	0.260081	1.56048
axpy	vector	float	128000	0.000723593	0.35379	2.12274
axpy	vector	float	256000	0.000755807	0.677421	4.06453
axpy	vector	float	512000	0.000772118	1.32622	7.95734
axpy	vector	float	1024000	0.000846126	2.42044	14.5227
axpy	vector	float	2048000	0.000953719	4.29477	25.7686
axpy	vector	float	4096000	0.0012065	6.7899	40.7394
axpy	vector	float	8192000	0.00169701	9.65464	57.9279
axpy	vector	double	1000	0.00071406	0.00280089	0.0336106
axpy	vector	double	2000	0.000717809	0.00557251	0.0668701
axpy	vector	double	4000	0.000722048	0.0110796	0.132955
axpy	vector	double	8000	0.000570652	0.0280381	0.336457
axpy	vector	double	16000	0.000752705	0.0425133	0.51016
axpy	vector	double	32000	0.000476645	0.134272	1.61126
axpy	vector	double	64000	0.000480731	0.266261	3.19513
axpy	vector	double	128000	0.000489374	0.523117	6.2774
axpy	vector	double	256000	0.000521914	0.981005	11.7721
axpy	vector	double	512000	0.000590046	1.73546	20.8255
axpy	vector	double	1024000	0.000701415	2.91981	35.0377
axpy	vector	double	2048000	0.000948501	4.31839	51.8207
axpy	vector	double	4096000	0.00143661	5.70232	68.4279
axpy	vector	double	8192000	0.00241918	6.77254	81.2704
