func	kind	prec	M	N	K	time[sec]	perf[GFLOPS]
matmul(Dense,CRS,Dense)	CRS	float	1000	1000	1000	0.00275191	58.8681
matmul(Dense,CRS,Dense)	CRS	float	1500	1500	1500	0.00619916	58.7983
matmul(Dense,CRS,Dense)	CRS	float	2000	2000	2000	0.0107754	60.1369
matmul(Dense,CRS,Dense)	CRS	float	2500	2500	2500	0.0190023	53.283
matmul(Dense,CRS,Dense)	CRS	float	3000	3000	3000	0.028702	50.7978
matmul(Dense,CRS,Dense)	CRS	double	1000	1000	1000	0.0145035	11.1697
matmul(Dense,CRS,Dense)	CRS	double	1500	1500	1500	0.0328994	11.0792
matmul(Dense,CRS,Dense)	CRS	double	2000	2000	2000	0.0539674	12.0073
matmul(Dense,CRS,Dense)	CRS	double	2500	2500	2500	0.0837208	12.0938
matmul(Dense,CRS,Dense)	CRS	double	3000	3000	3000	0.121903	11.9603
