func	kind	prec	M	N	time[sec]	perf[GFLOPS]
mv_mul(Dense)	Dense	float	1000	1000	0.0173732	0.11512
mv_mul(Dense)	Dense	float	2000	2000	0.00160047	4.99853
mv_mul(Dense)	Dense	float	3000	3000	0.00180394	9.97817
mv_mul(Dense)	Dense	float	4000	4000	0.00223447	14.321
mv_mul(Dense)	Dense	float	5000	5000	0.00235418	21.2388
mv_mul(Dense)	Dense	double	1000	1000	0.00163068	1.22649
mv_mul(Dense)	Dense	double	2000	2000	0.00161697	4.94753
mv_mul(Dense)	Dense	double	3000	3000	0.00199199	9.0362
mv_mul(Dense)	Dense	double	4000	4000	0.00282331	11.3342
mv_mul(Dense)	Dense	double	5000	5000	0.00331818	15.0685
