func	kind	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
asum	vector	float	1000	2.306e-07	4.33651	17.3461
asum	vector	float	2000	2.844e-07	7.03235	28.1294
asum	vector	float	4000	4.886e-07	8.18666	32.7466
asum	vector	float	8000	9.665e-07	8.27729	33.1092
asum	vector	float	16000	2.0991e-06	7.62231	30.4893
asum	vector	float	32000	5.4558e-06	5.86532	23.4613
asum	vector	float	64000	7.9487e-06	8.05163	32.2065
asum	vector	float	128000	9.2117e-06	13.8954	55.5815
asum	vector	float	256000	1.033e-05	24.7822	99.1288
asum	vector	float	512000	1.43265e-05	35.738	142.952
asum	vector	float	1024000	1.8663e-05	54.8679	219.472
asum	vector	float	2048000	3.30377e-05	61.9898	247.959
asum	vector	float	4096000	5.86456e-05	69.8433	279.373
asum	vector	float	8192000	0.000118287	69.2554	277.022
asum	vector	double	1000	2.97e-07	3.367	26.936
asum	vector	double	2000	4.869e-07	4.10762	32.861
asum	vector	double	4000	9.698e-07	4.12456	32.9965
asum	vector	double	8000	2.0805e-06	3.84523	30.7618
asum	vector	double	16000	1.05974e-05	1.5098	12.0784
asum	vector	double	32000	5.7188e-06	5.59558	44.7646
asum	vector	double	64000	0.000323533	0.197816	1.58253
asum	vector	double	128000	1.05683e-05	12.1117	96.8935
asum	vector	double	256000	1.32131e-05	19.3747	154.998
asum	vector	double	512000	1.88838e-05	27.1132	216.905
asum	vector	double	1024000	3.27474e-05	31.2697	250.157
asum	vector	double	2048000	5.82658e-05	35.1493	281.194
asum	vector	double	4096000	0.000189904	21.5687	172.55
asum	vector	double	8192000	0.00120847	6.77884	54.2307
