func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
matsub(CRS,CRS,CRS)	CRS	float	10000	10000	0.000343312	4.71874	28.3125
matsub(CRS,CRS,CRS)	CRS	float	20000	20000	0.000578898	5.59684	33.581
matsub(CRS,CRS,CRS)	CRS	float	30000	30000	0.000783799	6.20057	37.2034
matsub(CRS,CRS,CRS)	CRS	float	40000	40000	0.000954322	6.79016	40.741
matsub(CRS,CRS,CRS)	CRS	float	50000	50000	0.00115875	6.99031	41.9418
matsub(CRS,CRS,CRS)	CRS	float	60000	60000	0.00138989	6.99335	41.9601
matsub(CRS,CRS,CRS)	CRS	float	70000	70000	0.00158643	7.14812	42.8887
matsub(CRS,CRS,CRS)	CRS	float	80000	80000	0.00177234	7.31238	43.8743
matsub(CRS,CRS,CRS)	CRS	float	90000	90000	0.00199798	7.29737	43.7842
matsub(CRS,CRS,CRS)	CRS	float	100000	100000	0.00219818	7.36974	44.2184
matsub(CRS,CRS,CRS)	CRS	double	10000	10000	0.000582613	2.78058	33.3669
matsub(CRS,CRS,CRS)	CRS	double	20000	20000	0.000976277	3.31873	39.8248
matsub(CRS,CRS,CRS)	CRS	double	30000	30000	0.00138445	3.51042	42.125
matsub(CRS,CRS,CRS)	CRS	double	40000	40000	0.00178517	3.6299	43.5589
matsub(CRS,CRS,CRS)	CRS	double	50000	50000	0.00217578	3.7228	44.6736
matsub(CRS,CRS,CRS)	CRS	double	60000	60000	0.0025662	3.7877	45.4524
matsub(CRS,CRS,CRS)	CRS	double	70000	70000	0.00299282	3.78907	45.4689
matsub(CRS,CRS,CRS)	CRS	double	80000	80000	0.00335073	3.86781	46.4137
matsub(CRS,CRS,CRS)	CRS	double	90000	90000	0.0037611	3.87652	46.5183
matsub(CRS,CRS,CRS)	CRS	double	100000	100000	0.0041462	3.90719	46.8863
