func	kind	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
sv_add	vector	float	1000	0.000129159	0.0154848	0.0619392
sv_add	vector	float	10000	0.000151629	0.131901	0.527604
sv_add	vector	float	100000	0.000475982	0.420184	1.68073
sv_add	vector	float	1000000	0.00384248	0.520497	2.08199
sv_add	vector	float	10000000	0.0339187	0.589646	2.35858
sv_add	vector	float	100000000	0.376015	0.531894	2.12757
sv_add	vector	double	1000	0.00011026	0.018139	0.145112
sv_add	vector	double	10000	0.000159008	0.12578	1.00624
sv_add	vector	double	100000	0.00101021	0.197978	1.58382
sv_add	vector	double	1000000	0.00711497	0.281097	2.24878
sv_add	vector	double	10000000	0.0666169	0.300224	2.40179
sv_add	vector	double	100000000	0.843291	0.237166	1.89733
