func	kind	prec	M	N	time[sec]	perf[GFLOPS]
matvec(Dense)	Dense	float	1000	1000	0.000700275	2.85602
matvec(Dense)	Dense	float	2000	2000	6.0358e-05	132.543
matvec(Dense)	Dense	float	3000	3000	0.000134685	133.645
matvec(Dense)	Dense	float	4000	4000	0.00501041	6.3867
matvec(Dense)	Dense	float	5000	5000	0.00950554	5.26009
matvec(Dense)	Dense	float	6000	6000	0.0105929	6.79702
matvec(Dense)	Dense	float	7000	7000	0.00918648	10.6679
matvec(Dense)	Dense	float	8000	8000	0.0199697	6.40971
matvec(Dense)	Dense	float	9000	9000	0.0258041	6.27807
matvec(Dense)	Dense	float	10000	10000	0.0207534	9.63697
matvec(Dense)	Dense	double	1000	1000	0.00336152	0.594969
matvec(Dense)	Dense	double	2000	2000	0.000117966	67.8161
matvec(Dense)	Dense	double	3000	3000	0.00411883	4.37018
matvec(Dense)	Dense	double	4000	4000	0.00913338	3.50363
matvec(Dense)	Dense	double	5000	5000	0.0152574	3.2771
matvec(Dense)	Dense	double	6000	6000	0.0224526	3.20675
matvec(Dense)	Dense	double	7000	7000	0.0283464	3.45723
matvec(Dense)	Dense	double	8000	8000	0.0344928	3.71092
matvec(Dense)	Dense	double	9000	9000	0.0381699	4.24418
matvec(Dense)	Dense	double	10000	10000	0.0506819	3.94618
