func	kind	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
xpay	vector	float	1000	2.5444e-05	0.117906	0.314416
xpay	vector	float	10000	2.43236e-05	1.23337	3.28899
xpay	vector	float	100000	6.07338e-05	4.93959	13.1722
xpay	vector	float	1000000	0.00026621	11.2693	30.0515
xpay	vector	float	10000000	0.00150217	19.9711	53.2563
xpay	vector	float	100000000	0.0125663	23.8734	63.6625
xpay	vector	double	1000	2.3531e-05	0.127492	0.679955
xpay	vector	double	10000	5.85102e-05	0.512731	2.73457
xpay	vector	double	100000	0.000109973	2.72794	14.549
xpay	vector	double	1000000	0.000408725	7.3399	39.1461
xpay	vector	double	10000000	0.00264361	11.3481	60.5234
xpay	vector	double	100000000	0.024223	12.3849	66.0528
