func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
scal	float	1000	0.000406398	0.00246064	0.0196851	
scal	float	10000	0.000449634	0.0222403	0.177923	
scal	float	100000	0.000451921	0.221278	1.77022	
scal	float	1000000	0.000519052	1.92659	15.4127	
scal	float	10000000	0.00121081	8.25896	66.0717	
scal	float	100000000	0.00854408	11.704	93.6321	
scal	double	1000	0.000420291	0.00237931	0.0380689	
scal	double	10000	0.000403562	0.0247793	0.39647	
scal	double	100000	0.000447099	0.223664	3.57863	
scal	double	1000000	0.000561353	1.78141	28.5025	
scal	double	10000000	0.0020694	4.83231	77.3169	
scal	double	100000000	0.0167475	5.97103	95.5364	
