func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
sv_mul	float	1000	1.76189e-05	0.113514	0.454058	
sv_mul	float	10000	2.39349e-05	0.8356	3.3424	
sv_mul	float	100000	0.000120138	1.66475	6.65899	
sv_mul	float	1000000	0.00089576	2.23274	8.93096	
sv_mul	float	10000000	0.0234441	0.853093	3.41237	
sv_mul	float	100000000	0.223509	0.894819	3.57928	
sv_mul	double	1000	1.81723e-05	0.110058	0.880461	
sv_mul	double	10000	3.31229e-05	0.603812	4.83049	
sv_mul	double	100000	0.000138702	1.44194	11.5355	
sv_mul	double	1000000	0.00150515	1.32877	10.6302	
sv_mul	double	10000000	0.0482365	0.414624	3.31699	
sv_mul	double	100000000	0.438565	0.456032	3.64826	
