func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
sv_div	float	1000	0.000128724	0.0155371	0.0621483	
sv_div	float	10000	2.71287e-05	0.737227	2.94891	
sv_div	float	100000	0.000128153	1.56064	6.24255	
sv_div	float	1000000	0.000920616	2.17246	8.68984	
sv_div	float	10000000	0.0262781	0.76109	3.04436	
sv_div	float	100000000	0.189596	1.05488	4.2195	
sv_div	double	1000	1.77462e-05	0.1127	0.901601	
sv_div	double	10000	4.1592e-05	0.480862	3.84689	
sv_div	double	100000	0.000163689	1.22183	9.77465	
sv_div	double	1000000	0.00175406	1.14021	9.1217	
sv_div	double	10000000	0.0483182	0.413923	3.31138	
sv_div	double	100000000	0.429747	0.46539	3.72312	
