func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
vv_add	float	1000	1.70151e-05	0.117543	0.705256	
vv_add	float	10000	2.58999e-05	0.772204	4.63322	
vv_add	float	100000	0.000113528	1.76168	10.5701	
vv_add	float	1000000	0.000822821	2.43066	14.584	
vv_add	float	10000000	0.0206686	0.96765	5.8059	
vv_add	float	100000000	0.214398	0.932846	5.59707	
vv_add	double	1000	1.70146e-05	0.117546	1.41055	
vv_add	double	10000	3.36817e-05	0.593794	7.12553	
vv_add	double	100000	0.000134471	1.48731	17.8477	
vv_add	double	1000000	0.00159241	1.25596	15.0715	
vv_add	double	10000000	0.0445373	0.449061	5.38874	
vv_add	double	100000000	0.47769	0.418682	5.02418	
