func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
axpy	float	1000	0.000629181	0.00317874	0.0190724	
axpy	float	10000	0.000626291	0.031934	0.191604	
axpy	float	100000	0.000632192	0.316359	1.89816	
axpy	float	1000000	0.000744085	2.68787	16.1272	
axpy	float	10000000	0.00182163	10.9792	65.8751	
axpy	float	100000000	0.0126401	15.8227	94.9361	
axpy	double	1000	0.00060564	0.00330229	0.0396275	
axpy	double	10000	0.000608729	0.0328553	0.394264	
axpy	double	100000	0.000619507	0.322837	3.87405	
axpy	double	1000000	0.000823257	2.42937	29.1525	
axpy	double	10000000	0.00297577	6.72096	80.6515	
axpy	double	100000000	0.0245358	8.15136	97.8163	
