func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
sv_sub	float	1000	1.6322e-05	0.122534	0.490136	
sv_sub	float	10000	2.41388e-05	0.828542	3.31417	
sv_sub	float	100000	0.000137055	1.45926	5.83706	
sv_sub	float	1000000	0.000902356	2.21642	8.86568	
sv_sub	float	10000000	0.0234226	0.853874	3.4155	
sv_sub	float	100000000	0.200373	0.998141	3.99256	
sv_sub	double	1000	1.73714e-05	0.115132	0.921054	
sv_sub	double	10000	3.52794e-05	0.566903	4.53522	
sv_sub	double	100000	0.000134279	1.48944	11.9155	
sv_sub	double	1000000	0.00150492	1.32898	10.6318	
sv_sub	double	10000000	0.0486068	0.411465	3.29172	
sv_sub	double	100000000	0.43129	0.463725	3.7098	
