func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
vv_div	float	1000	1.71959e-05	0.116307	0.697841	
vv_div	float	10000	2.60387e-05	0.768088	4.60853	
vv_div	float	100000	0.000121276	1.64913	9.89478	
vv_div	float	1000000	0.000872825	2.29141	13.7485	
vv_div	float	10000000	0.0269838	0.741187	4.44712	
vv_div	float	100000000	0.22846	0.875425	5.25255	
vv_div	double	1000	1.8242e-05	0.109637	1.31565	
vv_div	double	10000	4.26066e-05	0.469411	5.63293	
vv_div	double	100000	0.000189206	1.05705	12.6846	
vv_div	double	1000000	0.00177562	1.12637	13.5164	
vv_div	double	10000000	0.0559125	0.357702	4.29242	
vv_div	double	100000000	0.416264	0.480464	5.76557	
