func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
scal	float	1000	2.38e-07	4.20168	33.6134
scal	float	10000	1.7738e-06	5.63761	45.1009
scal	float	100000	9.1733e-06	10.9012	87.2096
scal	float	1000000	2.28196e-05	43.822	350.576
scal	float	10000000	0.00036374	27.4922	219.937
scal	float	100000000	0.0158174	6.32217	50.5774
scal	double	1000	3.05e-07	3.27869	52.459
scal	double	10000	8.5025e-06	1.17612	18.818
scal	double	100000	1.94438e-05	5.14303	82.2884
scal	double	1000000	4.34042e-05	23.0392	368.628
scal	double	10000000	0.00843433	1.18563	18.9701
scal	double	100000000	0.0379064	2.63808	42.2093
