func	prec	M	N	time[sec]	perf[GFLOPS] 
mv_mul(CRS)	float	1000	1000	0.0255211	0.00634768
mv_mul(CRS)	float	10000	10000	0.000941679	1.72033
mv_mul(CRS)	float	100000	100000	0.00331179	4.89161
mv_mul(CRS)	float	1000000	1000000	0.0223218	7.2575
mv_mul(CRS)	double	1000	1000	0.000702094	0.230738
mv_mul(CRS)	double	10000	10000	0.00112723	1.43716
mv_mul(CRS)	double	100000	100000	0.00382931	4.23053
mv_mul(CRS)	double	1000000	1000000	0.0302849	5.3492
