func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
nrm2	float	1000	2.896e-07	6.90608	13.8122
nrm2	float	10000	2.4571e-06	8.13968	16.2794
nrm2	float	100000	9.6325e-06	20.763	41.5261
nrm2	float	1000000	2.55792e-05	78.1885	156.377
nrm2	float	10000000	0.000374897	53.3479	106.696
nrm2	float	100000000	0.00740171	27.0208	54.0415
nrm2	double	1000	4.788e-07	4.17711	16.7084
nrm2	double	10000	6.5394e-06	3.05838	12.2335
nrm2	double	100000	1.07509e-05	18.6031	74.4124
nrm2	double	1000000	3.22695e-05	61.978	247.912
nrm2	double	10000000	0.00726542	2.75277	11.0111
nrm2	double	100000000	0.0333144	6.00341	24.0136
