func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
tanh	float	1000	0.00175377	0.000570199	0.00456159
tanh	float	10000	4.59778e-05	0.217496	1.73997
tanh	float	100000	0.00322301	0.0310269	0.248215
tanh	float	1000000	0.000268958	3.71805	29.7444
tanh	float	10000000	0.00265089	3.77232	30.1785
tanh	float	100000000	0.0393542	2.54103	20.3282
tanh	double	1000	1.20709e-05	0.0828439	1.3255
tanh	double	10000	1.84361e-05	0.542414	8.67863
tanh	double	100000	0.000706133	0.141616	2.26586
tanh	double	1000000	0.000456335	2.19137	35.062
tanh	double	10000000	0.00746731	1.33917	21.4267
tanh	double	100000000	0.0768545	1.30116	20.8186
