func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
vv_sub	float	1000	1.60717e-05	0.124442	0.746654
vv_sub	float	10000	2.54954e-05	0.784455	4.70673
vv_sub	float	100000	0.000114067	1.75335	10.5201
vv_sub	float	1000000	0.00084977	2.35358	14.1215
vv_sub	float	10000000	0.0240357	0.832096	4.99257
vv_sub	float	100000000	0.22567	0.886248	5.31749
vv_sub	double	1000	1.81102e-05	0.110435	1.32522
vv_sub	double	10000	3.43641e-05	0.582003	6.98403
vv_sub	double	100000	0.000136646	1.46363	17.5636
vv_sub	double	1000000	0.00166703	1.19974	14.3969
vv_sub	double	10000000	0.0508652	0.393196	4.71835
vv_sub	double	100000000	0.462433	0.432495	5.18994
