func	prec	M	N	time[sec]	perf[GFLOPS] 
matvec(CRS)	float	1000	1000	4.75184e-05	3.40921
matvec(CRS)	float	10000	10000	0.000199739	8.1106
matvec(CRS)	float	100000	100000	0.0131756	1.22954
matvec(CRS)	float	1000000	1000000	0.142959	1.13319
matvec(CRS)	double	1000	1000	2.66544e-05	6.0778
matvec(CRS)	double	10000	10000	0.000244172	6.63466
matvec(CRS)	double	100000	100000	0.00898332	1.80334
matvec(CRS)	double	1000000	1000000	0.154461	1.04881
