func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
sv_add	float	1000	1.65118e-05	0.121125	0.484502
sv_add	float	10000	2.47906e-05	0.806757	3.22703
sv_add	float	100000	0.000116723	1.71347	6.85386
sv_add	float	1000000	0.000920196	2.17345	8.6938
sv_add	float	10000000	0.0234698	0.85216	3.40864
sv_add	float	100000000	0.221402	0.903335	3.61334
sv_add	double	1000	1.78136e-05	0.112274	0.89819
sv_add	double	10000	3.35276e-05	0.596523	4.77219
sv_add	double	100000	0.000133694	1.49595	11.9676
sv_add	double	1000000	0.00148887	1.3433	10.7464
sv_add	double	10000000	0.0432584	0.462338	3.6987
sv_add	double	100000000	0.455621	0.438961	3.51169
