func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
sum	float	1000	8.4998e-06	0.11765	0.470599
sum	float	10000	9.4737e-06	1.05555	4.22222
sum	float	100000	1.55753e-05	6.42042	25.6817
sum	float	1000000	8.13837e-05	12.2875	49.1499
sum	float	10000000	0.00078302	12.7711	51.0842
sum	float	100000000	0.0081996	12.1957	48.7829
sum	double	1000	4.48815e-05	0.0222809	0.178247
sum	double	10000	9.8328e-06	1.017	8.13603
sum	double	100000	1.56696e-05	6.38178	51.0543
sum	double	1000000	9.85332e-05	10.1489	81.1909
sum	double	10000000	0.00505378	1.97871	15.8297
sum	double	100000000	0.0174301	5.7372	45.8976
