func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
axpyz	float	1000	0.000932056	0.00214579	0.0128748
axpyz	float	10000	0.000973479	0.0205449	0.123269
axpyz	float	100000	0.00127485	0.156881	0.941286
axpyz	float	1000000	0.00419684	0.476549	2.85929
axpyz	float	10000000	0.028666	0.69769	4.18614
axpyz	float	100000000	0.265711	0.752699	4.51619
axpyz	double	1000	0.000733513	0.0027266	0.0327192
axpyz	double	10000	0.000763709	0.026188	0.314256
axpyz	double	100000	0.00109035	0.183427	2.20113
axpyz	double	1000000	0.00406621	0.491859	5.90231
axpyz	double	10000000	0.0352298	0.567701	6.81241
axpyz	double	100000000	0.338974	0.590015	7.08019
