func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
xpay	float	1000	6.9823e-06	0.429658	1.14575
xpay	float	10000	7.3641e-06	4.07382	10.8635
xpay	float	100000	9.469e-06	31.6823	84.4862
xpay	float	1000000	3.23903e-05	92.6203	246.988
xpay	float	10000000	0.00620377	4.83577	12.8954
xpay	float	100000000	0.0264231	11.3537	30.2765
xpay	double	1000	7.255e-06	0.413508	2.20538
xpay	double	10000	7.5279e-06	3.98518	21.2543
xpay	double	100000	1.02795e-05	29.1843	155.65
xpay	double	1000000	6.04014e-05	49.6677	264.895
xpay	double	10000000	0.0142599	2.10379	11.2202
xpay	double	100000000	0.0906095	3.31091	17.6582
