func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
mscal(Dense)	Dense	float	1000	1000	0.00228878	0.436913	3.49531
mscal(Dense)	Dense	float	2000	2000	0.00603199	0.663131	5.30505
mscal(Dense)	Dense	float	3000	3000	0.0120672	0.745826	5.96661
mscal(Dense)	Dense	float	4000	4000	0.0188273	0.849828	6.79863
mscal(Dense)	Dense	float	5000	5000	0.0267925	0.933096	7.46477
mscal(Dense)	Dense	double	1000	1000	0.00214783	0.465587	7.44939
mscal(Dense)	Dense	double	2000	2000	0.00614735	0.650687	10.411
mscal(Dense)	Dense	double	3000	3000	0.012901	0.697622	11.1619
mscal(Dense)	Dense	double	4000	4000	0.022233	0.719652	11.5144
mscal(Dense)	Dense	double	5000	5000	0.0344051	0.726636	11.6262
