func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
vv_add	float	1000	1.6587e-05	0.120576	0.723458
vv_add	float	10000	2.46018e-05	0.812949	4.87769
vv_add	float	100000	0.000112713	1.77441	10.6465
vv_add	float	1000000	0.000982819	2.03496	12.2098
vv_add	float	10000000	0.0228725	0.874413	5.24648
vv_add	float	100000000	0.24703	0.809617	4.8577
vv_add	double	1000	1.70805e-05	0.117093	1.40511
vv_add	double	10000	3.23741e-05	0.617778	7.41333
vv_add	double	100000	0.000159137	1.25678	15.0814
vv_add	double	1000000	0.00206454	0.968738	11.6249
vv_add	double	10000000	0.0612674	0.326438	3.91726
vv_add	double	100000000	0.43972	0.454835	5.45802
