func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
axpyz	float	1000	7.0217e-06	0.284831	1.70899
axpyz	float	10000	7.293e-06	2.74236	16.4541
axpyz	float	100000	9.947e-06	20.1066	120.639
axpyz	float	1000000	4.0022e-05	49.9725	299.835
axpyz	float	10000000	0.00498908	4.00875	24.0525
axpyz	float	100000000	0.0454012	4.40517	26.431
axpyz	double	1000	7.8578e-06	0.254524	3.05429
axpyz	double	10000	8.0516e-06	2.48398	29.8077
axpyz	double	100000	1.29974e-05	15.3877	184.652
axpyz	double	1000000	7.45509e-05	26.8273	321.928
axpyz	double	10000000	0.0143246	1.3962	16.7544
axpyz	double	100000000	0.146781	1.36258	16.3509
