func	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
matadd(Dense,Dense,Dense)	float	1000	1000	0.00427413	0.233966	2.80759
matadd(Dense,Dense,Dense)	float	2000	2000	0.0137799	0.290279	3.48335
matadd(Dense,Dense,Dense)	float	3000	3000	0.0244209	0.368537	4.42245
matadd(Dense,Dense,Dense)	float	4000	4000	0.0441014	0.3628	4.3536
matadd(Dense,Dense,Dense)	float	5000	5000	0.0681042	0.367085	4.40501
matadd(Dense,Dense,Dense)	float	6000	6000	0.0908672	0.396183	4.75419
matadd(Dense,Dense,Dense)	float	7000	7000	0.131111	0.373729	4.48475
matadd(Dense,Dense,Dense)	float	8000	8000	0.171281	0.373655	4.48385
matadd(Dense,Dense,Dense)	float	9000	9000	0.20372	0.397605	4.77126
