func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
sv_add	float	1000	0.00183621	0.0010892	0.00435681
sv_add	float	10000	0.00189326	0.0105638	0.0422551
sv_add	float	100000	0.00300831	0.0664825	0.26593
sv_add	float	1000000	0.0123659	0.161734	0.646938
sv_add	float	10000000	0.0959423	0.208459	0.833835
