func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
nrm2	float	1000	0.000517348	0.00386587	0.00773173
nrm2	float	10000	0.000522747	0.0382594	0.0765189
nrm2	float	100000	0.00052431	0.381454	0.762908
nrm2	float	1000000	0.0005609	3.5657	7.13139
nrm2	float	10000000	0.000953245	20.981	41.9619
nrm2	float	100000000	0.00536569	37.2739	74.5477
nrm2	double	1000	0.000509766	0.00392337	0.0156935
nrm2	double	10000	0.000535462	0.0373509	0.149404
nrm2	double	100000	0.000534483	0.374193	1.49677
nrm2	double	1000000	0.000601536	3.32482	13.2993
nrm2	double	10000000	0.00134153	14.9084	59.6336
nrm2	double	100000000	0.00859544	23.2682	93.0727
