func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
sv_mul	float	1000	1.64271e-05	0.12175	0.487
sv_mul	float	10000	2.49367e-05	0.802031	3.20812
sv_mul	float	100000	0.000116747	1.71311	6.85245
sv_mul	float	1000000	0.000837966	2.38673	9.54693
sv_mul	float	10000000	0.0260625	0.767386	3.06954
sv_mul	float	100000000	0.23882	0.837449	3.3498
sv_mul	double	1000	0.00580598	0.000344473	0.00275578
sv_mul	double	10000	3.35103e-05	0.596831	4.77465
sv_mul	double	100000	0.000142378	1.40471	11.2377
sv_mul	double	1000000	0.00163272	1.22495	9.79962
sv_mul	double	10000000	0.0472915	0.422909	3.38327
sv_mul	double	100000000	0.413711	0.483429	3.86743
