func	prec	M	N	time[sec]	perf[GFLOPS] 
matvec(CRS)	float	1000	1000	0.00138138	0.117274
matvec(CRS)	float	10000	10000	0.000190559	8.50128
matvec(CRS)	float	100000	100000	0.0094929	1.70654
matvec(CRS)	float	1000000	1000000	0.104516	1.55
matvec(CRS)	double	1000	1000	2.55793e-05	6.33325
matvec(CRS)	double	10000	10000	0.00022406	7.23019
matvec(CRS)	double	100000	100000	0.0144348	1.12229
matvec(CRS)	double	1000000	1000000	0.151739	1.06762
