func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
axpy	float	1000	0.000483819	0.00413377	0.0248026
axpy	float	10000	0.000503678	0.0397079	0.238247
axpy	float	100000	0.000500845	0.399325	2.39595
axpy	float	1000000	0.000602246	3.3209	19.9254
axpy	float	10000000	0.00168777	11.85	71.0998
axpy	float	100000000	0.0124699	16.0386	96.2314
axpy	double	1000	0.000426641	0.00468778	0.0562533
axpy	double	10000	0.000447861	0.0446567	0.535881
axpy	double	100000	0.000752951	0.265621	3.18746
axpy	double	1000000	0.000657647	3.04114	36.4937
axpy	double	10000000	0.00282356	7.08325	84.999
axpy	double	100000000	0.0244083	8.19393	98.3272
