func	prec	M	N	time[sec]	perf[GFLOPS] 
mv_mul(CRS)	float	1000	1000	0.0256612	0.00631304
mv_mul(CRS)	float	10000	10000	0.000943924	1.71624
mv_mul(CRS)	float	100000	100000	0.00331353	4.88904
mv_mul(CRS)	float	1000000	1000000	0.022367	7.24283
mv_mul(CRS)	double	1000	1000	0.00070993	0.228192
mv_mul(CRS)	double	10000	10000	0.00113364	1.42902
mv_mul(CRS)	double	100000	100000	0.0038372	4.22183
mv_mul(CRS)	double	1000000	1000000	0.030358	5.33632
