func	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
mscal(CRS)	float	1000	1000	0.000991848	0.0816657	0.653326
mscal(CRS)	float	10000	10000	9.61407e-05	8.42515	67.4012
mscal(CRS)	float	100000	100000	0.00558795	1.44955	11.5964
mscal(CRS)	float	1000000	1000000	0.0712598	1.13669	9.09349
mscal(CRS)	double	1000	1000	3.02659e-05	2.67628	42.8205
mscal(CRS)	double	10000	10000	0.000176862	4.57985	73.2776
mscal(CRS)	double	100000	100000	0.0139143	0.582136	9.31417
mscal(CRS)	double	1000000	1000000	0.140362	0.577078	9.23324
