func	prec	M	N	time[sec]	perf[GFLOPS] 
matvec(CRS)	float	1000	1000	0.0246898	0.00656142
matvec(CRS)	float	10000	10000	6.628e-06	244.418
matvec(CRS)	float	100000	100000	6.9037e-06	2346.57
matvec(CRS)	float	1000000	1000000	6.9674e-06	23251.1
matvec(CRS)	double	1000	1000	7.1538e-06	22.6453
matvec(CRS)	double	10000	10000	6.9069e-06	234.548
matvec(CRS)	double	100000	100000	7.1205e-06	2275.12
matvec(CRS)	double	1000000	1000000	7.5194e-06	21544.3
