func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
tanh	float	1000	0.000238563	0.00419177	0.0335342
tanh	float	10000	4.4874e-05	0.222846	1.78277
tanh	float	100000	0.000167473	0.597112	4.7769
tanh	float	1000000	0.00122528	0.81614	6.52912
tanh	float	10000000	0.0111341	0.898145	7.18516
tanh	float	100000000	0.110048	0.908698	7.26959
tanh	double	1000	1.2311e-05	0.0812282	1.29965
tanh	double	10000	3.19543e-05	0.312947	5.00715
tanh	double	100000	0.000252126	0.396626	6.34602
tanh	double	1000000	0.00195985	0.510244	8.16391
tanh	double	10000000	0.0187662	0.532874	8.52598
tanh	double	100000000	0.185357	0.5395	8.63199
