func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
scal	float	1000	2.719e-07	3.67782	29.4226
scal	float	10000	1.773e-06	5.64016	45.1213
scal	float	100000	8.5016e-06	11.7625	94.0999
scal	float	1000000	2.20088e-05	45.4364	363.491
scal	float	10000000	0.000674271	14.8308	118.647
scal	float	100000000	0.0161494	6.19216	49.5373
scal	double	1000	2.834e-07	3.52858	56.4573
scal	double	10000	9.541e-06	1.04811	16.7697
scal	double	100000	1.12674e-05	8.87516	142.003
scal	double	1000000	4.28797e-05	23.3211	373.137
scal	double	10000000	0.0082648	1.20995	19.3592
scal	double	100000000	0.041366	2.41744	38.6791
