func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
v_minus	float	1000	9.3857e-06	0.106545	0.852361
v_minus	float	10000	1.85953e-05	0.53777	4.30216
v_minus	float	100000	0.000143894	0.694956	5.55964
v_minus	float	1000000	0.00123715	0.808309	6.46647
v_minus	float	10000000	0.0294642	0.339395	2.71516
v_minus	float	100000000	0.270991	0.369016	2.95213
v_minus	double	1000	1.14649e-05	0.0872227	1.39556
v_minus	double	10000	2.98077e-05	0.335484	5.36774
v_minus	double	100000	0.000258312	0.387129	6.19407
v_minus	double	1000000	0.00231959	0.431111	6.89777
v_minus	double	10000000	0.0623816	0.160304	2.56486
v_minus	double	100000000	0.550295	0.181721	2.90753
