func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
xpay	float	1000	0.000933547	0.00321355	0.00856947
xpay	float	10000	0.00097146	0.0308813	0.0823502
xpay	float	100000	0.00138675	0.216333	0.576887
xpay	float	1000000	0.00533541	0.562281	1.49942
xpay	float	10000000	0.0378767	0.792043	2.11212
xpay	float	100000000	0.389922	0.769385	2.05169
xpay	double	1000	0.000727879	0.00412157	0.0219817
xpay	double	10000	0.000765947	0.0391672	0.208892
xpay	double	100000	0.00117435	0.255461	1.36246
xpay	double	1000000	0.00477699	0.628011	3.34939
xpay	double	10000000	0.0413969	0.724692	3.86502
xpay	double	100000000	0.419029	0.71594	3.81835
