func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
scal	float	1000	0.000254291	0.00393251	0.03146
scal	float	10000	0.000278363	0.0359243	0.287394
scal	float	100000	0.000277859	0.359895	2.87916
scal	float	1000000	0.000364014	2.74715	21.9772
scal	float	10000000	0.00107223	9.32636	74.6109
scal	float	100000000	0.00868496	11.5142	92.1133
scal	double	1000	0.000279654	0.00357585	0.0572135
scal	double	10000	0.000281214	0.0355602	0.568963
scal	double	100000	0.000311082	0.321459	5.14335
scal	double	1000000	0.000419613	2.38315	38.1304
scal	double	10000000	0.00193003	5.18125	82.9001
scal	double	100000000	0.0165039	6.05917	96.9468
