func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
dot	float	1000	2.34e-07	8.54701	34.188
dot	float	10000	5.0327e-06	3.97401	15.896
dot	float	100000	9.7002e-06	20.6181	82.4725
dot	float	1000000	2.7234e-05	73.4376	293.75
dot	float	10000000	0.00709956	2.81708	11.2683
dot	float	100000000	0.0212137	9.42786	37.7115
dot	double	1000	5.025e-07	3.9801	31.8408
dot	double	10000	7.7688e-06	2.5744	20.5952
dot	double	100000	9.5406e-06	20.963	167.704
dot	double	1000000	4.78836e-05	41.768	334.144
dot	double	10000000	0.0030946	6.46287	51.703
dot	double	100000000	0.0838669	2.38473	19.0778
