func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
sv_div	float	1000	2.58889e-05	0.0772532	0.309013
sv_div	float	10000	2.64043e-05	0.757452	3.02981
sv_div	float	100000	0.00012477	1.60296	6.41182
sv_div	float	1000000	0.00095301	2.09861	8.39445
sv_div	float	10000000	0.0234163	0.854105	3.41642
sv_div	float	100000000	0.222232	0.899959	3.59984
sv_div	double	1000	1.82006e-05	0.109886	0.879092
sv_div	double	10000	3.81266e-05	0.524568	4.19655
sv_div	double	100000	0.000180373	1.10881	8.87049
sv_div	double	1000000	0.00174542	1.14586	9.16685
sv_div	double	10000000	0.0472695	0.423105	3.38484
sv_div	double	100000000	0.420631	0.475476	3.80381
