func	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
matadd(CRS,CRS,CRS)	float	1000	1000	0.00114057	0.142034	0.852204
matadd(CRS,CRS,CRS)	float	10000	10000	0.000211186	7.67097	46.0258
matadd(CRS,CRS,CRS)	float	100000	100000	0.0209655	0.772697	4.63618
matadd(CRS,CRS,CRS)	float	1000000	1000000	0.204909	0.790596	4.74358
matadd(CRS,CRS,CRS)	double	1000	1000	0.00167324	0.0968181	1.16182
matadd(CRS,CRS,CRS)	double	10000	10000	0.00103485	1.56544	18.7853
matadd(CRS,CRS,CRS)	double	100000	100000	0.0324626	0.499036	5.98843
matadd(CRS,CRS,CRS)	double	1000000	1000000	0.272497	0.594502	7.13402
