func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
sv_sub	float	1000	1.64547e-05	0.121546	0.486183
sv_sub	float	10000	2.39348e-05	0.835603	3.34241
sv_sub	float	100000	0.00014829	1.34871	5.39484
sv_sub	float	1000000	0.00084864	2.35671	9.42685
sv_sub	float	10000000	0.02641	0.757288	3.02915
sv_sub	float	100000000	0.244184	0.819056	3.27622
sv_sub	double	1000	1.67387e-05	0.119484	0.955869
sv_sub	double	10000	3.39515e-05	0.589076	4.7126
sv_sub	double	100000	0.000231689	0.863226	6.90581
sv_sub	double	1000000	0.00159252	1.25587	10.047
sv_sub	double	10000000	0.0420465	0.475664	3.80531
sv_sub	double	100000000	0.398483	0.501903	4.01523
