func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
dot	float	1000	0.000504517	0.00396419	0.0158567
dot	float	10000	0.000518754	0.0385539	0.154216
dot	float	100000	0.000514469	0.38875	1.555
dot	float	1000000	0.00058693	3.40756	13.6303
dot	float	10000000	0.00128569	15.5559	62.2235
dot	float	100000000	0.00823631	24.2827	97.1308
dot	double	1000	0.000463124	0.0043185	0.034548
dot	double	10000	0.000449051	0.0445383	0.356307
dot	double	100000	0.000470209	0.425343	3.40274
dot	double	1000000	0.000600391	3.33116	26.6493
dot	double	10000000	0.00200288	9.9856	79.8848
dot	double	100000000	0.0159705	12.5231	100.185
