func	kind	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
axpy	vector	float	1000	0.000263146	0.00760034	0.045602
axpy	vector	float	10000	0.000253479	0.0789021	0.473412
axpy	vector	float	100000	0.000275426	0.726147	4.35688
axpy	vector	float	1000000	0.000728736	2.74448	16.4669
axpy	vector	float	10000000	0.00187817	10.6487	63.892
axpy	vector	float	100000000	0.0129901	15.3964	92.3784
axpy	vector	double	1000	0.000306495	0.00652538	0.0783046
axpy	vector	double	10000	0.000275707	0.0725408	0.870489
axpy	vector	double	100000	0.000270327	0.739844	8.87813
axpy	vector	double	1000000	0.000887518	2.25348	27.0417
axpy	vector	double	10000000	0.00306868	6.51745	78.2094
axpy	vector	double	100000000	0.0250287	7.99082	95.8898
