func	kind	prec	M	N	K	time[sec]	perf[GFLOPS]
matmul(Dense,Dense,Dense)	Dense	float	1000	1000	1000	0.0045612	438.481
matmul(Dense,Dense,Dense)	Dense	float	1500	1500	1500	0.0134167	503.106
matmul(Dense,Dense,Dense)	Dense	float	2000	2000	2000	0.0328992	486.334
matmul(Dense,Dense,Dense)	Dense	float	2500	2500	2500	0.0623088	501.535
matmul(Dense,Dense,Dense)	Dense	float	3000	3000	3000	0.102984	524.355
matmul(Dense,Dense,Dense)	Dense	float	3500	3500	3500	0.160345	534.783
matmul(Dense,Dense,Dense)	Dense	float	4000	4000	4000	0.236843	540.441
matmul(Dense,Dense,Dense)	Dense	float	4500	4500	4500	0.338236	538.824
matmul(Dense,Dense,Dense)	Dense	float	5000	5000	5000	0.466693	535.684
matmul(Dense,Dense,Dense)	Dense	double	1000	1000	1000	0.00881341	226.927
matmul(Dense,Dense,Dense)	Dense	double	1500	1500	1500	0.0275804	244.739
matmul(Dense,Dense,Dense)	Dense	double	2000	2000	2000	0.0648151	246.856
matmul(Dense,Dense,Dense)	Dense	double	2500	2500	2500	0.118875	262.88
matmul(Dense,Dense,Dense)	Dense	double	3000	3000	3000	0.203907	264.827
matmul(Dense,Dense,Dense)	Dense	double	3500	3500	3500	0.319346	268.517
matmul(Dense,Dense,Dense)	Dense	double	4000	4000	4000	0.475037	269.453
matmul(Dense,Dense,Dense)	Dense	double	4500	4500	4500	0.667881	272.878
matmul(Dense,Dense,Dense)	Dense	double	5000	5000	5000	0.918966	272.045
