func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
mscal(Dense)	Dense	float	1000	1000	8.0446e-05	12.4307	99.4455
mscal(Dense)	Dense	float	2000	2000	0.00020688	19.3349	154.679
mscal(Dense)	Dense	float	3000	3000	0.000474589	18.9638	151.71
mscal(Dense)	Dense	float	4000	4000	0.00591856	2.70336	21.6269
mscal(Dense)	Dense	float	5000	5000	0.0119429	2.09329	16.7463
mscal(Dense)	Dense	float	6000	6000	0.0151747	2.37237	18.9789
mscal(Dense)	Dense	float	7000	7000	0.0244567	2.00354	16.0283
mscal(Dense)	Dense	float	8000	8000	0.0322789	1.98272	15.8618
mscal(Dense)	Dense	float	9000	9000	0.0375686	2.15606	17.2485
mscal(Dense)	Dense	float	10000	10000	0.0406831	2.45802	19.6642
mscal(Dense)	Dense	double	1000	1000	0.00249728	0.400436	6.40698
mscal(Dense)	Dense	double	2000	2000	0.000241738	16.5468	264.749
mscal(Dense)	Dense	double	3000	3000	0.00753539	1.19436	19.1098
mscal(Dense)	Dense	double	4000	4000	0.00667607	2.39662	38.3459
mscal(Dense)	Dense	double	5000	5000	0.024404	1.02442	16.3907
mscal(Dense)	Dense	double	6000	6000	0.0309802	1.16203	18.5925
mscal(Dense)	Dense	double	7000	7000	0.0501684	0.97671	15.6274
mscal(Dense)	Dense	double	8000	8000	0.0559202	1.14449	18.3118
mscal(Dense)	Dense	double	9000	9000	0.0568697	1.42431	22.7889
mscal(Dense)	Dense	double	10000	10000	0.0874724	1.14322	18.2915
