func	kind	prec	M	N	time[sec]	perf[GFLOPS]
mv_mul(Dense)	Dense	float	1000	1000	0.000864016	2.31477
mv_mul(Dense)	Dense	float	2000	2000	6.29585e-05	127.068
mv_mul(Dense)	Dense	float	3000	3000	0.000137173	131.221
mv_mul(Dense)	Dense	float	4000	4000	0.0034846	9.18325
mv_mul(Dense)	Dense	float	5000	5000	0.00689338	7.25333
mv_mul(Dense)	Dense	float	6000	6000	0.010636	6.76947
mv_mul(Dense)	Dense	float	7000	7000	0.0142779	6.86377
mv_mul(Dense)	Dense	float	8000	8000	0.0266576	4.80163
mv_mul(Dense)	Dense	float	9000	9000	0.0339342	4.77395
mv_mul(Dense)	Dense	float	10000	10000	0.0204235	9.79263
mv_mul(Dense)	Dense	double	1000	1000	7.30047e-05	27.3955
mv_mul(Dense)	Dense	double	2000	2000	0.000123099	64.9883
mv_mul(Dense)	Dense	double	3000	3000	0.00592971	3.03556
mv_mul(Dense)	Dense	double	4000	4000	0.0125158	2.55677
mv_mul(Dense)	Dense	double	5000	5000	0.0204694	2.44267
mv_mul(Dense)	Dense	double	6000	6000	0.0165959	4.33843
mv_mul(Dense)	Dense	double	7000	7000	0.0370492	2.64513
mv_mul(Dense)	Dense	double	8000	8000	0.0245272	5.2187
mv_mul(Dense)	Dense	double	9000	9000	0.0666752	2.42969
mv_mul(Dense)	Dense	double	10000	10000	0.0459173	4.35565
