func	kind	prec	M	N	K	time[sec]	perf[GFLOPS]
matmul(Dense,Dense,Dense)	Dense	float	1000	1000	1000	0.00761005	262.81
matmul(Dense,Dense,Dense)	Dense	float	1500	1500	1500	0.00467472	1443.94
matmul(Dense,Dense,Dense)	Dense	float	2000	2000	2000	0.00907479	1763.13
matmul(Dense,Dense,Dense)	Dense	float	2500	2500	2500	0.0156018	2002.98
matmul(Dense,Dense,Dense)	Dense	float	3000	3000	3000	0.0256825	2102.6
matmul(Dense,Dense,Dense)	Dense	float	3500	3500	3500	0.0409828	2092.34
matmul(Dense,Dense,Dense)	Dense	float	4000	4000	4000	0.0608217	2104.51
matmul(Dense,Dense,Dense)	Dense	float	4500	4500	4500	0.0882239	2065.77
matmul(Dense,Dense,Dense)	Dense	float	5000	5000	5000	0.122027	2048.72
matmul(Dense,Dense,Dense)	Dense	double	1000	1000	1000	0.0280526	71.2946
matmul(Dense,Dense,Dense)	Dense	double	1500	1500	1500	0.0887165	76.0851
matmul(Dense,Dense,Dense)	Dense	double	2000	2000	2000	0.208808	76.6253
matmul(Dense,Dense,Dense)	Dense	double	2500	2500	2500	0.406155	76.941
matmul(Dense,Dense,Dense)	Dense	double	3000	3000	3000	0.681921	79.188
matmul(Dense,Dense,Dense)	Dense	double	3500	3500	3500	1.09088	78.6066
matmul(Dense,Dense,Dense)	Dense	double	4000	4000	4000	1.62283	78.8746
matmul(Dense,Dense,Dense)	Dense	double	4500	4500	4500	2.31619	78.6851
matmul(Dense,Dense,Dense)	Dense	double	5000	5000	5000	3.18556	78.479
