func	kind	prec	M	N	K	time[sec]	perf[GFLOPS]
matmul(Dense,CRS,Dense)	CRS	float	1000	1000	1000	0.0364534	4.44403
matmul(Dense,CRS,Dense)	CRS	float	1500	1500	1500	0.0517195	7.04763
matmul(Dense,CRS,Dense)	CRS	float	2000	2000	2000	0.102998	6.29138
matmul(Dense,CRS,Dense)	CRS	float	2500	2500	2500	0.134719	7.51564
matmul(Dense,CRS,Dense)	CRS	float	3000	3000	3000	0.168972	8.62863
matmul(Dense,CRS,Dense)	CRS	double	1000	1000	1000	0.0362369	4.47058
matmul(Dense,CRS,Dense)	CRS	double	1500	1500	1500	0.0591093	6.16654
matmul(Dense,CRS,Dense)	CRS	double	2000	2000	2000	0.0841999	7.69597
matmul(Dense,CRS,Dense)	CRS	double	2500	2500	2500	0.113367	8.93116
matmul(Dense,CRS,Dense)	CRS	double	3000	3000	3000	0.144069	10.1201
