func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
mm_mul(CRS,CRS,CRS)	CRS	float	10000	10000	0.000984194	1.64602	9.8761
mm_mul(CRS,CRS,CRS)	CRS	float	20000	20000	0.00190613	1.69978	10.1987
mm_mul(CRS,CRS,CRS)	CRS	float	30000	30000	0.00297	1.63637	9.81819
mm_mul(CRS,CRS,CRS)	CRS	float	40000	40000	0.00396976	1.63234	9.79405
mm_mul(CRS,CRS,CRS)	CRS	float	50000	50000	0.00486978	1.66332	9.97992
mm_mul(CRS,CRS,CRS)	CRS	float	60000	60000	0.00558165	1.74142	10.4485
mm_mul(CRS,CRS,CRS)	CRS	float	70000	70000	0.00613143	1.84949	11.0969
mm_mul(CRS,CRS,CRS)	CRS	float	80000	80000	0.00713368	1.81673	10.9004
mm_mul(CRS,CRS,CRS)	CRS	float	90000	90000	0.00837521	1.74085	10.4451
mm_mul(CRS,CRS,CRS)	CRS	float	100000	100000	0.00963526	1.68132	10.0879
mm_mul(CRS,CRS,CRS)	CRS	double	10000	10000	0.00157373	1.0294	12.3528
mm_mul(CRS,CRS,CRS)	CRS	double	20000	20000	0.00333313	0.972059	11.6647
mm_mul(CRS,CRS,CRS)	CRS	double	30000	30000	0.00571588	0.850263	10.2032
mm_mul(CRS,CRS,CRS)	CRS	double	40000	40000	0.00741471	0.873939	10.4873
mm_mul(CRS,CRS,CRS)	CRS	double	50000	50000	0.0127952	0.63305	7.5966
mm_mul(CRS,CRS,CRS)	CRS	double	60000	60000	0.0182775	0.5318	6.3816
mm_mul(CRS,CRS,CRS)	CRS	double	70000	70000	0.0180072	0.629749	7.55699
mm_mul(CRS,CRS,CRS)	CRS	double	80000	80000	0.0225454	0.574839	6.89807
mm_mul(CRS,CRS,CRS)	CRS	double	90000	90000	0.0259508	0.561831	6.74198
mm_mul(CRS,CRS,CRS)	CRS	double	100000	100000	0.0219246	0.738896	8.86676
