func	kind	prec	M	N	K	time[sec]	perf[GFLOPS]
matmul(Dense,CRS,Dense)	CRS	float	1000	1000	1000	0.00242876	66.7007
matmul(Dense,CRS,Dense)	CRS	float	1500	1500	1500	0.00550406	66.2238
matmul(Dense,CRS,Dense)	CRS	float	2000	2000	2000	0.0100298	64.6078
matmul(Dense,CRS,Dense)	CRS	float	2500	2500	2500	0.0206023	49.145
matmul(Dense,CRS,Dense)	CRS	float	3000	3000	3000	0.0494227	29.5006
matmul(Dense,CRS,Dense)	CRS	double	1000	1000	1000	0.0151739	10.6762
matmul(Dense,CRS,Dense)	CRS	double	1500	1500	1500	0.0343657	10.6065
matmul(Dense,CRS,Dense)	CRS	double	2000	2000	2000	0.0684921	9.46095
matmul(Dense,CRS,Dense)	CRS	double	2500	2500	2500	0.08705	11.6312
matmul(Dense,CRS,Dense)	CRS	double	3000	3000	3000	0.130345	11.1857
