func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_ceil(CRS)	CRS	float	10000	10000	0.000345382	2.34523
m_ceil(CRS)	CRS	float	20000	20000	0.00057616	2.81172
m_ceil(CRS)	CRS	float	30000	30000	0.000745536	3.2594
m_ceil(CRS)	CRS	float	40000	40000	0.000949233	3.41328
m_ceil(CRS)	CRS	float	50000	50000	0.00117089	3.45891
m_ceil(CRS)	CRS	float	60000	60000	0.00124828	3.89335
m_ceil(CRS)	CRS	float	70000	70000	0.00147024	3.85653
m_ceil(CRS)	CRS	float	80000	80000	0.00148154	4.37384
m_ceil(CRS)	CRS	float	90000	90000	0.00162227	4.4937
m_ceil(CRS)	CRS	float	100000	100000	0.00172761	4.68857
m_ceil(CRS)	CRS	double	10000	10000	0.000430085	1.88335
m_ceil(CRS)	CRS	double	20000	20000	0.000714339	2.26783
m_ceil(CRS)	CRS	double	30000	30000	0.000986507	2.46324
m_ceil(CRS)	CRS	double	40000	40000	0.00128365	2.52405
m_ceil(CRS)	CRS	double	50000	50000	0.00156736	2.58397
m_ceil(CRS)	CRS	double	60000	60000	0.00179785	2.70323
m_ceil(CRS)	CRS	double	70000	70000	0.00206123	2.75079
m_ceil(CRS)	CRS	double	80000	80000	0.00232122	2.79163
m_ceil(CRS)	CRS	double	90000	90000	0.0025899	2.81478
m_ceil(CRS)	CRS	double	100000	100000	0.00290157	2.79159
