func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_atanh(CRS)	CRS	float	10000	10000	0.000384923	2.10432
m_atanh(CRS)	CRS	float	20000	20000	0.000670157	2.41735
m_atanh(CRS)	CRS	float	30000	30000	0.00102548	2.36961
m_atanh(CRS)	CRS	float	40000	40000	0.00116642	2.77772
m_atanh(CRS)	CRS	float	50000	50000	0.0014211	2.8499
m_atanh(CRS)	CRS	float	60000	60000	0.00148557	3.27148
m_atanh(CRS)	CRS	float	70000	70000	0.00173497	3.26807
m_atanh(CRS)	CRS	float	80000	80000	0.00180466	3.5907
m_atanh(CRS)	CRS	float	90000	90000	0.00192092	3.79507
m_atanh(CRS)	CRS	float	100000	100000	0.00211252	3.83428
m_atanh(CRS)	CRS	double	10000	10000	0.00122537	0.661024
m_atanh(CRS)	CRS	double	20000	20000	0.00227369	0.712499
m_atanh(CRS)	CRS	double	30000	30000	0.00330754	0.734684
m_atanh(CRS)	CRS	double	40000	40000	0.00435584	0.74383
m_atanh(CRS)	CRS	double	50000	50000	0.0054299	0.745871
m_atanh(CRS)	CRS	double	60000	60000	0.00684532	0.709974
m_atanh(CRS)	CRS	double	70000	70000	0.00749635	0.756368
m_atanh(CRS)	CRS	double	80000	80000	0.00851426	0.761076
m_atanh(CRS)	CRS	double	90000	90000	0.00954933	0.763404
m_atanh(CRS)	CRS	double	100000	100000	0.0105832	0.765363
