func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_sinh(Dense)	Dense	float	1000	1000	0.000197656	5.05931
m_sinh(Dense)	Dense	float	2000	2000	0.000601669	6.64818
m_sinh(Dense)	Dense	float	3000	3000	0.0012687	7.09389
m_sinh(Dense)	Dense	float	4000	4000	0.00221001	7.2398
m_sinh(Dense)	Dense	float	5000	5000	0.00299901	8.33607
m_sinh(Dense)	Dense	float	6000	6000	0.00388741	9.26066
m_sinh(Dense)	Dense	float	7000	7000	0.00510354	9.60118
m_sinh(Dense)	Dense	float	8000	8000	0.0066597	9.61004
m_sinh(Dense)	Dense	float	9000	9000	0.00840366	9.63866
m_sinh(Dense)	Dense	float	10000	10000	0.0102985	9.71015
m_sinh(Dense)	Dense	double	1000	1000	0.000490379	2.03924
m_sinh(Dense)	Dense	double	2000	2000	0.00144074	2.77635
m_sinh(Dense)	Dense	double	3000	3000	0.00291638	3.08602
m_sinh(Dense)	Dense	double	4000	4000	0.0050346	3.17801
m_sinh(Dense)	Dense	double	5000	5000	0.00773279	3.23299
m_sinh(Dense)	Dense	double	6000	6000	0.0109791	3.27896
m_sinh(Dense)	Dense	double	7000	7000	0.0147769	3.316
m_sinh(Dense)	Dense	double	8000	8000	0.0191079	3.34941
m_sinh(Dense)	Dense	double	9000	9000	0.0239899	3.37643
m_sinh(Dense)	Dense	double	10000	10000	0.0294214	3.39889
